Name,Value.videoId,Value.author,text
351,v0YEaeIClKY,?????? ???????,"pi number <a href=""https://www.youtube.com/watch?v=v0YEaeIClKY&amp;t=3m14s"">3:14</a>"
352,v0YEaeIClKY,Alva72 Nashir,great explanation
353,v0YEaeIClKY,Grant Hacking,"Why does it stay with a radius of 1 the whole way, I understand at t=0, but for the rest, is it just because of the slope field?"
354,v0YEaeIClKY,TeaInnit27,"This blew my mind, this is why I love math."
355,v0YEaeIClKY,Juan F. Widlar,excellent!
356,v0YEaeIClKY,Reed Williams,Amazing! Great explanation
357,v0YEaeIClKY,Yahya Larache,"So amazing,tnx a lot"
358,v0YEaeIClKY,Alexandre Arag?o,Terrific! ????????
359,v0YEaeIClKY,Invincible Maverick,"Beautiful, is what i calk math after this"
360,v0YEaeIClKY,Agar Gamer,Amazing
361,zjMuIxRvygQ,bigolbear the jammy dodger,"By &#39;bugs and edge cases&#39; you mean that everything goes FUBAR at angle 0 or position 0 because regular mathematicians wont let us have -0. ie, facing to origin has to be stored separately to current rotation and position. which is basically 2 to 3 times the computations. From what I understand Nvidia has basically gone ahead without the maths communities permission and implemented -0 at chipset ;)<br>ALSO: your interactive videos are fantastic! I have a passion for CAL, I wrote my thesis on it. Good job Team!"
362,zjMuIxRvygQ,Jaron Schultz,the header had me actually dying laughing
363,zjMuIxRvygQ,Willibald Kothgassner,"Sorry, you are talking much to fast !!!!!!!!!!!!"
364,zjMuIxRvygQ,puhteeah,what
365,zjMuIxRvygQ,Sam Beard,"If i understand correctly then the sphere we end up with is a tangent of the 4D hypershpere at a certain location. Traversing the hypersphere results in different tangents and therefore different spheres. Multiplying this with the inverse of the hypersphere again ensures that certain properties (volume) are maintained. From this I have two questions that might help my intuition.<br><br>1) A tangent line touches a circle at one point, both for the line and the circle, how does this extend to the tangent of the hypersphere? Is there a point on the tangent sphere that &#39;touches&#39; the hypersphere, if so, what is it?<br><br>2) If the Quaternion describes a specific point on the unit hypersphere, how can we logically interpret it&#39;s inverse. E.g. How would we do this with a 3 dimensional sphere, what would the inverse of a point there be?  If I understand correctly the inverse &#39;P of P is defined so that P * &#39;P = I where I is identity, what in this case is Identity? <br><br>I hope my questions make sense, since I have no idea whether my assumptions are true. Anyway I would love some input on the matter. Fascinating topic this is. Thanks alot!"
366,zjMuIxRvygQ,AlienRenders,"I have my own Unreal Engine branch where I implemented Dual Quaternion math for mesh skinning (move bones and the vertices follow). Dual Quaternions also help retain volume. With matrix interpolation, you get the candy wrapper effect when you twist (center between two bones goes to a single point). With Dual Quaternion, the rotation retains its volume (points rotate around a cylinder for tube like twist). Unfortunately, it tends to bulge for bends. I understand the math, but I still don&#39;t fully grasp why quaternions work when rotating a point."
367,zjMuIxRvygQ,Agar Gamer,The explorable video is so cool!
368,zjMuIxRvygQ,Jkf16m,"Omg so this is why... CFrame is a CFrame in Roblox.<br>Damn, amazing"
369,zjMuIxRvygQ,Jazzling,uuuuuuuuuuuuuuuuuuh im gonna freaking expllode
370,zjMuIxRvygQ,CuzInSkillz,stop
371,zjMuIxRvygQ,Mario S a l v i n i,"As far as I understand it correctly is a blackhole a 3d representation of a 4d object. i ? i  would switch the entire universe inside the border of this black hole, and all what was inside the black hole would be an entire universe outside. ??"
372,zjMuIxRvygQ,Robin is Old,"Apart from the explanation, I adore the &quot;Normandy Bridge map&quot; music you use."
373,zjMuIxRvygQ,Al Hasib Sifat,I will exam on Analytical Mechanics tomorrow and getting stuck to make sense of the orientation of rigid body with quaternions! Thank you so much for the video! Really very helpful!
374,zjMuIxRvygQ,mihir pal,Can someone pls tell me which software is this ?
375,zjMuIxRvygQ,ashton,"Man, you guys should start a website that does that, heck i&#39;d totally pay for access. Beats the crap of every alternative i&#39;ve seen"
376,zjMuIxRvygQ,brakejet,"<a href=""https://www.youtube.com/watch?v=zjMuIxRvygQ&amp;t=3m56s"">3:56</a> Where did the subtraction come from, in 4*cos(30) - 1*sin(30)?"
377,zjMuIxRvygQ,Joe Lemonik,"How come in the interactive video in the 3D mode, in the angle mode, when the rotation is 45 degree, and the coefficients of i and j are 1 and 0 respectively, the three circles in the project are the same size only when the angle in the sine and cosine is 53 degrees?"
378,zjMuIxRvygQ,Evgenii Sharaborin,why the conjugate of a complex number is shown as q^{-1}?
379,zjMuIxRvygQ,Doctor Shadow,"Thank you. Is there a way to get the quaternion that gives S times more angle of rotation than the original without using slerp (which is clamped to 0.0-1.0 in DirectX12)? I have a quaternion and need to have the rotation about the same axis, but S time more in angle."
380,zjMuIxRvygQ,turist da,"Question:<br><br>How many degrees of freedom an object can manifest at the same time? For example, a sphere is spinning clockwise and moving forward at the same time, i.e. it?s using 2 out of 6 degrees of freedom, can it have more?"
381,zjMuIxRvygQ,bigolbear the jammy dodger,"By &#39;bugs and edge cases&#39; you mean that everything goes FUBAR at angle 0 or position 0 because regular mathematicians wont let us have -0. ie, facing to origin has to be stored separately to current rotation and position. which is basically 2 to 3 times the computations. From what I understand Nvidia has basically gone ahead without the maths communities permission and implemented -0 at chipset ;)<br>ALSO: your interactive videos are fantastic! I have a passion for CAL, I wrote my thesis on it. Good job Team!"
382,zjMuIxRvygQ,Jaron Schultz,the header had me actually dying laughing
383,zjMuIxRvygQ,Willibald Kothgassner,"Sorry, you are talking much to fast !!!!!!!!!!!!"
384,zjMuIxRvygQ,puhteeah,what
385,zjMuIxRvygQ,Sam Beard,"If i understand correctly then the sphere we end up with is a tangent of the 4D hypershpere at a certain location. Traversing the hypersphere results in different tangents and therefore different spheres. Multiplying this with the inverse of the hypersphere again ensures that certain properties (volume) are maintained. From this I have two questions that might help my intuition.<br><br>1) A tangent line touches a circle at one point, both for the line and the circle, how does this extend to the tangent of the hypersphere? Is there a point on the tangent sphere that &#39;touches&#39; the hypersphere, if so, what is it?<br><br>2) If the Quaternion describes a specific point on the unit hypersphere, how can we logically interpret it&#39;s inverse. E.g. How would we do this with a 3 dimensional sphere, what would the inverse of a point there be?  If I understand correctly the inverse &#39;P of P is defined so that P * &#39;P = I where I is identity, what in this case is Identity? <br><br>I hope my questions make sense, since I have no idea whether my assumptions are true. Anyway I would love some input on the matter. Fascinating topic this is. Thanks alot!"
386,zjMuIxRvygQ,AlienRenders,"I have my own Unreal Engine branch where I implemented Dual Quaternion math for mesh skinning (move bones and the vertices follow). Dual Quaternions also help retain volume. With matrix interpolation, you get the candy wrapper effect when you twist (center between two bones goes to a single point). With Dual Quaternion, the rotation retains its volume (points rotate around a cylinder for tube like twist). Unfortunately, it tends to bulge for bends. I understand the math, but I still don&#39;t fully grasp why quaternions work when rotating a point."
387,zjMuIxRvygQ,Agar Gamer,The explorable video is so cool!
388,zjMuIxRvygQ,Jkf16m,"Omg so this is why... CFrame is a CFrame in Roblox.<br>Damn, amazing"
389,zjMuIxRvygQ,Jazzling,uuuuuuuuuuuuuuuuuuh im gonna freaking expllode
390,zjMuIxRvygQ,CuzInSkillz,stop
391,zjMuIxRvygQ,Mario S a l v i n i,"As far as I understand it correctly is a blackhole a 3d representation of a 4d object. i ? i  would switch the entire universe inside the border of this black hole, and all what was inside the black hole would be an entire universe outside. ??"
392,zjMuIxRvygQ,Robin is Old,"Apart from the explanation, I adore the &quot;Normandy Bridge map&quot; music you use."
393,zjMuIxRvygQ,Al Hasib Sifat,I will exam on Analytical Mechanics tomorrow and getting stuck to make sense of the orientation of rigid body with quaternions! Thank you so much for the video! Really very helpful!
394,zjMuIxRvygQ,mihir pal,Can someone pls tell me which software is this ?
395,zjMuIxRvygQ,ashton,"Man, you guys should start a website that does that, heck i&#39;d totally pay for access. Beats the crap of every alternative i&#39;ve seen"
396,zjMuIxRvygQ,brakejet,"<a href=""https://www.youtube.com/watch?v=zjMuIxRvygQ&amp;t=3m56s"">3:56</a> Where did the subtraction come from, in 4*cos(30) - 1*sin(30)?"
397,zjMuIxRvygQ,Joe Lemonik,"How come in the interactive video in the 3D mode, in the angle mode, when the rotation is 45 degree, and the coefficients of i and j are 1 and 0 respectively, the three circles in the project are the same size only when the angle in the sine and cosine is 53 degrees?"
398,zjMuIxRvygQ,Evgenii Sharaborin,why the conjugate of a complex number is shown as q^{-1}?
399,zjMuIxRvygQ,Doctor Shadow,"Thank you. Is there a way to get the quaternion that gives S times more angle of rotation than the original without using slerp (which is clamped to 0.0-1.0 in DirectX12)? I have a quaternion and need to have the rotation about the same axis, but S time more in angle."
400,zjMuIxRvygQ,turist da,"Question:<br><br>How many degrees of freedom an object can manifest at the same time? For example, a sphere is spinning clockwise and moving forward at the same time, i.e. it?s using 2 out of 6 degrees of freedom, can it have more?"
401,zjMuIxRvygQ,bigolbear the jammy dodger,"By &#39;bugs and edge cases&#39; you mean that everything goes FUBAR at angle 0 or position 0 because regular mathematicians wont let us have -0. ie, facing to origin has to be stored separately to current rotation and position. which is basically 2 to 3 times the computations. From what I understand Nvidia has basically gone ahead without the maths communities permission and implemented -0 at chipset ;)<br>ALSO: your interactive videos are fantastic! I have a passion for CAL, I wrote my thesis on it. Good job Team!"
402,zjMuIxRvygQ,Jaron Schultz,the header had me actually dying laughing
403,zjMuIxRvygQ,Willibald Kothgassner,"Sorry, you are talking much to fast !!!!!!!!!!!!"
404,zjMuIxRvygQ,puhteeah,what
405,zjMuIxRvygQ,Sam Beard,"If i understand correctly then the sphere we end up with is a tangent of the 4D hypershpere at a certain location. Traversing the hypersphere results in different tangents and therefore different spheres. Multiplying this with the inverse of the hypersphere again ensures that certain properties (volume) are maintained. From this I have two questions that might help my intuition.<br><br>1) A tangent line touches a circle at one point, both for the line and the circle, how does this extend to the tangent of the hypersphere? Is there a point on the tangent sphere that &#39;touches&#39; the hypersphere, if so, what is it?<br><br>2) If the Quaternion describes a specific point on the unit hypersphere, how can we logically interpret it&#39;s inverse. E.g. How would we do this with a 3 dimensional sphere, what would the inverse of a point there be?  If I understand correctly the inverse &#39;P of P is defined so that P * &#39;P = I where I is identity, what in this case is Identity? <br><br>I hope my questions make sense, since I have no idea whether my assumptions are true. Anyway I would love some input on the matter. Fascinating topic this is. Thanks alot!"
406,zjMuIxRvygQ,AlienRenders,"I have my own Unreal Engine branch where I implemented Dual Quaternion math for mesh skinning (move bones and the vertices follow). Dual Quaternions also help retain volume. With matrix interpolation, you get the candy wrapper effect when you twist (center between two bones goes to a single point). With Dual Quaternion, the rotation retains its volume (points rotate around a cylinder for tube like twist). Unfortunately, it tends to bulge for bends. I understand the math, but I still don&#39;t fully grasp why quaternions work when rotating a point."
407,zjMuIxRvygQ,Agar Gamer,The explorable video is so cool!
408,zjMuIxRvygQ,Jkf16m,"Omg so this is why... CFrame is a CFrame in Roblox.<br>Damn, amazing"
409,zjMuIxRvygQ,Jazzling,uuuuuuuuuuuuuuuuuuh im gonna freaking expllode
410,zjMuIxRvygQ,CuzInSkillz,stop
411,zjMuIxRvygQ,Mario S a l v i n i,"As far as I understand it correctly is a blackhole a 3d representation of a 4d object. i ? i  would switch the entire universe inside the border of this black hole, and all what was inside the black hole would be an entire universe outside. ??"
412,zjMuIxRvygQ,Robin is Old,"Apart from the explanation, I adore the &quot;Normandy Bridge map&quot; music you use."
413,zjMuIxRvygQ,Al Hasib Sifat,I will exam on Analytical Mechanics tomorrow and getting stuck to make sense of the orientation of rigid body with quaternions! Thank you so much for the video! Really very helpful!
414,zjMuIxRvygQ,mihir pal,Can someone pls tell me which software is this ?
415,zjMuIxRvygQ,ashton,"Man, you guys should start a website that does that, heck i&#39;d totally pay for access. Beats the crap of every alternative i&#39;ve seen"
416,zjMuIxRvygQ,brakejet,"<a href=""https://www.youtube.com/watch?v=zjMuIxRvygQ&amp;t=3m56s"">3:56</a> Where did the subtraction come from, in 4*cos(30) - 1*sin(30)?"
417,zjMuIxRvygQ,Joe Lemonik,"How come in the interactive video in the 3D mode, in the angle mode, when the rotation is 45 degree, and the coefficients of i and j are 1 and 0 respectively, the three circles in the project are the same size only when the angle in the sine and cosine is 53 degrees?"
418,zjMuIxRvygQ,Evgenii Sharaborin,why the conjugate of a complex number is shown as q^{-1}?
419,zjMuIxRvygQ,Doctor Shadow,"Thank you. Is there a way to get the quaternion that gives S times more angle of rotation than the original without using slerp (which is clamped to 0.0-1.0 in DirectX12)? I have a quaternion and need to have the rotation about the same axis, but S time more in angle."
420,zjMuIxRvygQ,turist da,"Question:<br><br>How many degrees of freedom an object can manifest at the same time? For example, a sphere is spinning clockwise and moving forward at the same time, i.e. it?s using 2 out of 6 degrees of freedom, can it have more?"
421,zjMuIxRvygQ,bigolbear the jammy dodger,"By &#39;bugs and edge cases&#39; you mean that everything goes FUBAR at angle 0 or position 0 because regular mathematicians wont let us have -0. ie, facing to origin has to be stored separately to current rotation and position. which is basically 2 to 3 times the computations. From what I understand Nvidia has basically gone ahead without the maths communities permission and implemented -0 at chipset ;)<br>ALSO: your interactive videos are fantastic! I have a passion for CAL, I wrote my thesis on it. Good job Team!"
422,zjMuIxRvygQ,Jaron Schultz,the header had me actually dying laughing
423,zjMuIxRvygQ,Willibald Kothgassner,"Sorry, you are talking much to fast !!!!!!!!!!!!"
424,zjMuIxRvygQ,puhteeah,what
425,zjMuIxRvygQ,Sam Beard,"If i understand correctly then the sphere we end up with is a tangent of the 4D hypershpere at a certain location. Traversing the hypersphere results in different tangents and therefore different spheres. Multiplying this with the inverse of the hypersphere again ensures that certain properties (volume) are maintained. From this I have two questions that might help my intuition.<br><br>1) A tangent line touches a circle at one point, both for the line and the circle, how does this extend to the tangent of the hypersphere? Is there a point on the tangent sphere that &#39;touches&#39; the hypersphere, if so, what is it?<br><br>2) If the Quaternion describes a specific point on the unit hypersphere, how can we logically interpret it&#39;s inverse. E.g. How would we do this with a 3 dimensional sphere, what would the inverse of a point there be?  If I understand correctly the inverse &#39;P of P is defined so that P * &#39;P = I where I is identity, what in this case is Identity? <br><br>I hope my questions make sense, since I have no idea whether my assumptions are true. Anyway I would love some input on the matter. Fascinating topic this is. Thanks alot!"
426,zjMuIxRvygQ,AlienRenders,"I have my own Unreal Engine branch where I implemented Dual Quaternion math for mesh skinning (move bones and the vertices follow). Dual Quaternions also help retain volume. With matrix interpolation, you get the candy wrapper effect when you twist (center between two bones goes to a single point). With Dual Quaternion, the rotation retains its volume (points rotate around a cylinder for tube like twist). Unfortunately, it tends to bulge for bends. I understand the math, but I still don&#39;t fully grasp why quaternions work when rotating a point."
427,zjMuIxRvygQ,Agar Gamer,The explorable video is so cool!
428,zjMuIxRvygQ,Jkf16m,"Omg so this is why... CFrame is a CFrame in Roblox.<br>Damn, amazing"
429,zjMuIxRvygQ,Jazzling,uuuuuuuuuuuuuuuuuuh im gonna freaking expllode
430,zjMuIxRvygQ,CuzInSkillz,stop
431,zjMuIxRvygQ,Mario S a l v i n i,"As far as I understand it correctly is a blackhole a 3d representation of a 4d object. i ? i  would switch the entire universe inside the border of this black hole, and all what was inside the black hole would be an entire universe outside. ??"
432,zjMuIxRvygQ,Robin is Old,"Apart from the explanation, I adore the &quot;Normandy Bridge map&quot; music you use."
433,zjMuIxRvygQ,Al Hasib Sifat,I will exam on Analytical Mechanics tomorrow and getting stuck to make sense of the orientation of rigid body with quaternions! Thank you so much for the video! Really very helpful!
434,zjMuIxRvygQ,mihir pal,Can someone pls tell me which software is this ?
435,zjMuIxRvygQ,ashton,"Man, you guys should start a website that does that, heck i&#39;d totally pay for access. Beats the crap of every alternative i&#39;ve seen"
436,zjMuIxRvygQ,brakejet,"<a href=""https://www.youtube.com/watch?v=zjMuIxRvygQ&amp;t=3m56s"">3:56</a> Where did the subtraction come from, in 4*cos(30) - 1*sin(30)?"
437,zjMuIxRvygQ,Joe Lemonik,"How come in the interactive video in the 3D mode, in the angle mode, when the rotation is 45 degree, and the coefficients of i and j are 1 and 0 respectively, the three circles in the project are the same size only when the angle in the sine and cosine is 53 degrees?"
438,zjMuIxRvygQ,Evgenii Sharaborin,why the conjugate of a complex number is shown as q^{-1}?
439,zjMuIxRvygQ,Doctor Shadow,"Thank you. Is there a way to get the quaternion that gives S times more angle of rotation than the original without using slerp (which is clamped to 0.0-1.0 in DirectX12)? I have a quaternion and need to have the rotation about the same axis, but S time more in angle."
440,zjMuIxRvygQ,turist da,"Question:<br><br>How many degrees of freedom an object can manifest at the same time? For example, a sphere is spinning clockwise and moving forward at the same time, i.e. it?s using 2 out of 6 degrees of freedom, can it have more?"
441,bcPTiiiYDs8,dislecsyk991,"Pi day should be 31st April, or 3rd February next year. Every year."
442,bcPTiiiYDs8,Mark Arandjus,...I am only now realizing I didn&#39;t know Euler&#39;s first name.
443,bcPTiiiYDs8,mehmet demir,"it&#39;s good to learn that somebody else has also seen the truth that there should have been a symbol for 2 pi, not pi. and, it&#39;s not a problem for me that anyone else will not ever accept this fact because i accepted long time ago that nearly all the people are completely unable to see the truth, sticking to their prejudices and the things they are taught, and unable to question these nonsense."
444,bcPTiiiYDs8,zisumevoli96,"grant you&#39;re a beautiful human, thank you for you wisdom math wizard!"
445,bcPTiiiYDs8,Brian Kleinschmidt,Pi is for Slingn. - Pi in the sky.
446,bcPTiiiYDs8,RED STONE - GAMEING,I was thinking about that.
447,bcPTiiiYDs8,Yoshu_,"<a href=""https://www.youtube.com/watch?v=bcPTiiiYDs8&amp;t=0m27s"">0:27</a> Yeah, this one wouldn&#39;t go very well."
448,bcPTiiiYDs8,Robert de Forest,"Great, now I&#39;m more dissatisfied. Thanks, Euler!"
449,bcPTiiiYDs8,ElevatorFan1428,"<a href=""https://www.youtube.com/watch?v=bcPTiiiYDs8&amp;t=2m50s"">2:50</a> You got subtitles wrong"
450,bcPTiiiYDs8,Dead Man,We don&#39;t do this because <i>e^(�i/2)+1=0</i> is nowhere near as cool. ??
451,bcPTiiiYDs8,John Richardson,Dates are ordinal. Tau and pi are cardinal. Pi day should be 4/15 and tau day should be 7/29.
452,bcPTiiiYDs8,yyySamyyy,"I have never understood why we can&#39;t just recognize both pi=3.14 and tau=6.28 to be valid. After all, we have symbols for both 3 and 6, we don&#39;t need to write 3*2 every time we want 6."
453,bcPTiiiYDs8,flamesdiamond,? is gonna be the quarter circle constant since it has 4 ends.
454,bcPTiiiYDs8,ROCKIN GAMING WITH THE SAHIT,"Tau is for circles, and pi is for semicircles."
455,bcPTiiiYDs8,Johan Pettersson,It&#39;s easier in practical industries to measure diameters than radiuses
456,bcPTiiiYDs8,Wagonfixer16 Channel,The whole thing seems like just a circular argument to me ???????
457,bcPTiiiYDs8,Casual stranger,Pi has always worked for me. Why should I listen to conjecture?
458,bcPTiiiYDs8,Funnybone,So ...we agree it&#39;s 3.14 right?
459,bcPTiiiYDs8,Robert Probst,This entire discussion is nonsense. It&#39;s saying a lot that it predominantly takes place in the anglo-american circles and not continental Europe or Asia.<br>Pi is defined as 3...for small Pi and large 3. End of discussion.
460,bcPTiiiYDs8,Taekwondo Time,"It would have made so much more sense if PI = 6.28...  because I always used to think PI was the whole circle, just like a real life PIE. If 1/2 PI really was HALF of a pie, math would make sense to 6 billion more people on this planet. For all the people in the world who don&#39;t understand math, and who don&#39;t grasp geometry, trig, or calculus, I think it&#39;s entirely due to the PI constant we use being completely wrong. As wrong as saying that 1/4 = 0.5."
461,bcPTiiiYDs8,dislecsyk991,"Pi day should be 31st April, or 3rd February next year. Every year."
462,bcPTiiiYDs8,Mark Arandjus,...I am only now realizing I didn&#39;t know Euler&#39;s first name.
463,bcPTiiiYDs8,mehmet demir,"it&#39;s good to learn that somebody else has also seen the truth that there should have been a symbol for 2 pi, not pi. and, it&#39;s not a problem for me that anyone else will not ever accept this fact because i accepted long time ago that nearly all the people are completely unable to see the truth, sticking to their prejudices and the things they are taught, and unable to question these nonsense."
464,bcPTiiiYDs8,zisumevoli96,"grant you&#39;re a beautiful human, thank you for you wisdom math wizard!"
465,bcPTiiiYDs8,Brian Kleinschmidt,Pi is for Slingn. - Pi in the sky.
466,bcPTiiiYDs8,RED STONE - GAMEING,I was thinking about that.
467,bcPTiiiYDs8,Yoshu_,"<a href=""https://www.youtube.com/watch?v=bcPTiiiYDs8&amp;t=0m27s"">0:27</a> Yeah, this one wouldn&#39;t go very well."
468,bcPTiiiYDs8,Robert de Forest,"Great, now I&#39;m more dissatisfied. Thanks, Euler!"
469,bcPTiiiYDs8,ElevatorFan1428,"<a href=""https://www.youtube.com/watch?v=bcPTiiiYDs8&amp;t=2m50s"">2:50</a> You got subtitles wrong"
470,bcPTiiiYDs8,Dead Man,We don&#39;t do this because <i>e^(�i/2)+1=0</i> is nowhere near as cool. ??
471,bcPTiiiYDs8,John Richardson,Dates are ordinal. Tau and pi are cardinal. Pi day should be 4/15 and tau day should be 7/29.
472,bcPTiiiYDs8,yyySamyyy,"I have never understood why we can&#39;t just recognize both pi=3.14 and tau=6.28 to be valid. After all, we have symbols for both 3 and 6, we don&#39;t need to write 3*2 every time we want 6."
473,bcPTiiiYDs8,flamesdiamond,? is gonna be the quarter circle constant since it has 4 ends.
474,bcPTiiiYDs8,ROCKIN GAMING WITH THE SAHIT,"Tau is for circles, and pi is for semicircles."
475,bcPTiiiYDs8,Johan Pettersson,It&#39;s easier in practical industries to measure diameters than radiuses
476,bcPTiiiYDs8,Wagonfixer16 Channel,The whole thing seems like just a circular argument to me ???????
477,bcPTiiiYDs8,Casual stranger,Pi has always worked for me. Why should I listen to conjecture?
478,bcPTiiiYDs8,Funnybone,So ...we agree it&#39;s 3.14 right?
479,bcPTiiiYDs8,Robert Probst,This entire discussion is nonsense. It&#39;s saying a lot that it predominantly takes place in the anglo-american circles and not continental Europe or Asia.<br>Pi is defined as 3...for small Pi and large 3. End of discussion.
480,bcPTiiiYDs8,Taekwondo Time,"It would have made so much more sense if PI = 6.28...  because I always used to think PI was the whole circle, just like a real life PIE. If 1/2 PI really was HALF of a pie, math would make sense to 6 billion more people on this planet. For all the people in the world who don&#39;t understand math, and who don&#39;t grasp geometry, trig, or calculus, I think it&#39;s entirely due to the PI constant we use being completely wrong. As wrong as saying that 1/4 = 0.5."
481,bcPTiiiYDs8,dislecsyk991,"Pi day should be 31st April, or 3rd February next year. Every year."
482,bcPTiiiYDs8,Mark Arandjus,...I am only now realizing I didn&#39;t know Euler&#39;s first name.
483,bcPTiiiYDs8,mehmet demir,"it&#39;s good to learn that somebody else has also seen the truth that there should have been a symbol for 2 pi, not pi. and, it&#39;s not a problem for me that anyone else will not ever accept this fact because i accepted long time ago that nearly all the people are completely unable to see the truth, sticking to their prejudices and the things they are taught, and unable to question these nonsense."
484,bcPTiiiYDs8,zisumevoli96,"grant you&#39;re a beautiful human, thank you for you wisdom math wizard!"
485,bcPTiiiYDs8,Brian Kleinschmidt,Pi is for Slingn. - Pi in the sky.
486,bcPTiiiYDs8,RED STONE - GAMEING,I was thinking about that.
487,bcPTiiiYDs8,Yoshu_,"<a href=""https://www.youtube.com/watch?v=bcPTiiiYDs8&amp;t=0m27s"">0:27</a> Yeah, this one wouldn&#39;t go very well."
488,bcPTiiiYDs8,Robert de Forest,"Great, now I&#39;m more dissatisfied. Thanks, Euler!"
489,bcPTiiiYDs8,ElevatorFan1428,"<a href=""https://www.youtube.com/watch?v=bcPTiiiYDs8&amp;t=2m50s"">2:50</a> You got subtitles wrong"
490,bcPTiiiYDs8,Dead Man,We don&#39;t do this because <i>e^(�i/2)+1=0</i> is nowhere near as cool. ??
491,bcPTiiiYDs8,John Richardson,Dates are ordinal. Tau and pi are cardinal. Pi day should be 4/15 and tau day should be 7/29.
492,bcPTiiiYDs8,yyySamyyy,"I have never understood why we can&#39;t just recognize both pi=3.14 and tau=6.28 to be valid. After all, we have symbols for both 3 and 6, we don&#39;t need to write 3*2 every time we want 6."
493,bcPTiiiYDs8,flamesdiamond,? is gonna be the quarter circle constant since it has 4 ends.
494,bcPTiiiYDs8,ROCKIN GAMING WITH THE SAHIT,"Tau is for circles, and pi is for semicircles."
495,bcPTiiiYDs8,Johan Pettersson,It&#39;s easier in practical industries to measure diameters than radiuses
496,bcPTiiiYDs8,Wagonfixer16 Channel,The whole thing seems like just a circular argument to me ???????
497,bcPTiiiYDs8,Casual stranger,Pi has always worked for me. Why should I listen to conjecture?
498,bcPTiiiYDs8,Funnybone,So ...we agree it&#39;s 3.14 right?
499,bcPTiiiYDs8,Robert Probst,This entire discussion is nonsense. It&#39;s saying a lot that it predominantly takes place in the anglo-american circles and not continental Europe or Asia.<br>Pi is defined as 3...for small Pi and large 3. End of discussion.
500,bcPTiiiYDs8,Taekwondo Time,"It would have made so much more sense if PI = 6.28...  because I always used to think PI was the whole circle, just like a real life PIE. If 1/2 PI really was HALF of a pie, math would make sense to 6 billion more people on this planet. For all the people in the world who don&#39;t understand math, and who don&#39;t grasp geometry, trig, or calculus, I think it&#39;s entirely due to the PI constant we use being completely wrong. As wrong as saying that 1/4 = 0.5."
501,bcPTiiiYDs8,dislecsyk991,"Pi day should be 31st April, or 3rd February next year. Every year."
502,bcPTiiiYDs8,Mark Arandjus,...I am only now realizing I didn&#39;t know Euler&#39;s first name.
503,bcPTiiiYDs8,mehmet demir,"it&#39;s good to learn that somebody else has also seen the truth that there should have been a symbol for 2 pi, not pi. and, it&#39;s not a problem for me that anyone else will not ever accept this fact because i accepted long time ago that nearly all the people are completely unable to see the truth, sticking to their prejudices and the things they are taught, and unable to question these nonsense."
504,bcPTiiiYDs8,zisumevoli96,"grant you&#39;re a beautiful human, thank you for you wisdom math wizard!"
505,bcPTiiiYDs8,Brian Kleinschmidt,Pi is for Slingn. - Pi in the sky.
506,bcPTiiiYDs8,RED STONE - GAMEING,I was thinking about that.
507,bcPTiiiYDs8,Yoshu_,"<a href=""https://www.youtube.com/watch?v=bcPTiiiYDs8&amp;t=0m27s"">0:27</a> Yeah, this one wouldn&#39;t go very well."
508,bcPTiiiYDs8,Robert de Forest,"Great, now I&#39;m more dissatisfied. Thanks, Euler!"
509,bcPTiiiYDs8,ElevatorFan1428,"<a href=""https://www.youtube.com/watch?v=bcPTiiiYDs8&amp;t=2m50s"">2:50</a> You got subtitles wrong"
510,bcPTiiiYDs8,Dead Man,We don&#39;t do this because <i>e^(�i/2)+1=0</i> is nowhere near as cool. ??
511,bcPTiiiYDs8,John Richardson,Dates are ordinal. Tau and pi are cardinal. Pi day should be 4/15 and tau day should be 7/29.
512,bcPTiiiYDs8,yyySamyyy,"I have never understood why we can&#39;t just recognize both pi=3.14 and tau=6.28 to be valid. After all, we have symbols for both 3 and 6, we don&#39;t need to write 3*2 every time we want 6."
513,bcPTiiiYDs8,flamesdiamond,? is gonna be the quarter circle constant since it has 4 ends.
514,bcPTiiiYDs8,ROCKIN GAMING WITH THE SAHIT,"Tau is for circles, and pi is for semicircles."
515,bcPTiiiYDs8,Johan Pettersson,It&#39;s easier in practical industries to measure diameters than radiuses
516,bcPTiiiYDs8,Wagonfixer16 Channel,The whole thing seems like just a circular argument to me ???????
517,bcPTiiiYDs8,Casual stranger,Pi has always worked for me. Why should I listen to conjecture?
518,bcPTiiiYDs8,Funnybone,So ...we agree it&#39;s 3.14 right?
519,bcPTiiiYDs8,Robert Probst,This entire discussion is nonsense. It&#39;s saying a lot that it predominantly takes place in the anglo-american circles and not continental Europe or Asia.<br>Pi is defined as 3...for small Pi and large 3. End of discussion.
520,bcPTiiiYDs8,Taekwondo Time,"It would have made so much more sense if PI = 6.28...  because I always used to think PI was the whole circle, just like a real life PIE. If 1/2 PI really was HALF of a pie, math would make sense to 6 billion more people on this planet. For all the people in the world who don&#39;t understand math, and who don&#39;t grasp geometry, trig, or calculus, I think it&#39;s entirely due to the PI constant we use being completely wrong. As wrong as saying that 1/4 = 0.5."
521,bcPTiiiYDs8,dislecsyk991,"Pi day should be 31st April, or 3rd February next year. Every year."
522,bcPTiiiYDs8,Mark Arandjus,...I am only now realizing I didn&#39;t know Euler&#39;s first name.
