Name,Value.videoId,Value.author,text
253,F3Xm8c1gtRA,Muzan Kibutsuji,"<a href=""https://www.youtube.com/watch?v=F3Xm8c1gtRA&amp;t=1m20s"">1:20</a> I don?t? think that is overwatch"
254,F3Xm8c1gtRA,Fugu Meister,"What&#39;s with the sharp and loud breath at <a href=""https://www.youtube.com/watch?v=F3Xm8c1gtRA&amp;t=7m04s"">7:04</a>"
255,F3Xm8c1gtRA,Hirschy Kirkwood,Pewds. Question wasn&#39;t &quot;physcially&quot; at all.
256,F3Xm8c1gtRA,TheSwedishHistorian,"When a girl speaks on the mic: oMg, ArE yOU A WoMAn?"
257,F3Xm8c1gtRA,Zill Bill,"I wouldn&#39;t say gaming is anti, more just internet culture in general is"
258,F3Xm8c1gtRA,Mega Chad,"<a href=""https://www.youtube.com/watch?v=F3Xm8c1gtRA&amp;t=13m30s"">13:30</a>"
259,F3Xm8c1gtRA,donaastor,I literally died when he said &quot;anti what?&quot;
260,F3Xm8c1gtRA,NANI?¨,"I do think video games encourage violence by guys cause there?s almost no women who games and likes violence irl, men like the violence and they think it?s cool, they get inspiration too<br>Like it encourages them TO MAKE violence, there?s always something that will encourage people to do something like for some people, YouTubers for them encourages them to do YouTube because they want to do what the YouTubers are doing online.<br>But I really think it?s a Man problem that they get inspired to be violent because of video games and movies etc ??"
261,F3Xm8c1gtRA,Whatever I make,"<a href=""https://www.youtube.com/watch?v=F3Xm8c1gtRA&amp;t=3m08s"">3:08</a> oops that question didnt age well"
262,F3Xm8c1gtRA,[FLT]RHE-Searcy,??
263,F3Xm8c1gtRA,mariethesizzler 9492,I actually get her because everytime my sister goes on live she starts getting called &quot;whore&quot; and telling her that she doesn&#39;t belong and it&#39;s sad it&#39;s especially hard to play gta online
264,F3Xm8c1gtRA,Big Guy,"<a href=""https://www.youtube.com/watch?v=F3Xm8c1gtRA&amp;t=3m20s"">3:20</a>"
265,F3Xm8c1gtRA,SKAVE,"<a href=""https://www.youtube.com/watch?v=F3Xm8c1gtRA&amp;t=4m15s"">4:15</a> she said 10- 15 years ago ? Isn&#39;t she like 19 ?! x)"
266,F3Xm8c1gtRA,Michael,how tf do you not know what misogynistic means.
267,F3Xm8c1gtRA,Dgaan_Dragonking,"the thing about the &quot;competitive gaming is just as demanding as physical sport question&quot;, is that it doesn&#39;t say physically demanding. just says demanding. yes competitve gaming isn&#39;t as physically demanding. but they are both mentally demanding in the fact that in both competitive gaming and physical sport you have to be able to make split second decisions on the fly as thing change around you."
268,F3Xm8c1gtRA,FartShitManZaBest,bro said soccer
269,F3Xm8c1gtRA,Bobby Clemens,So I&#39;ve never played call of duty but didn&#39;t most gaming lobbies have children screaming the n-word. I&#39;m sorry but that&#39;s something you kinda have to get used to and roll with the punches
270,F3Xm8c1gtRA,Winstology101,"IMO women get more negative AND positive attention in game lobbies. Sometimes I feel sorry for them and it&#39;s really nasty, sometimes I am amazed at the power they wield over the males in the lobby."
271,F3Xm8c1gtRA,Svihl,"<a href=""https://www.youtube.com/watch?v=F3Xm8c1gtRA&amp;t=15m31s"">15:31</a> / <a href=""https://www.youtube.com/watch?v=F3Xm8c1gtRA&amp;t=15m47s"">15:47</a>"
272,F3Xm8c1gtRA,CrazyCatCrew,Ariana get&#39;s trash talked<br>&quot;It&#39;s a terrible thing to experience as a female&quot;
273,F3Xm8c1gtRA,Muzan Kibutsuji,"<a href=""https://www.youtube.com/watch?v=F3Xm8c1gtRA&amp;t=1m20s"">1:20</a> I don?t? think that is overwatch"
274,F3Xm8c1gtRA,Fugu Meister,"What&#39;s with the sharp and loud breath at <a href=""https://www.youtube.com/watch?v=F3Xm8c1gtRA&amp;t=7m04s"">7:04</a>"
275,F3Xm8c1gtRA,Hirschy Kirkwood,Pewds. Question wasn&#39;t &quot;physcially&quot; at all.
276,F3Xm8c1gtRA,TheSwedishHistorian,"When a girl speaks on the mic: oMg, ArE yOU A WoMAn?"
277,F3Xm8c1gtRA,Zill Bill,"I wouldn&#39;t say gaming is anti, more just internet culture in general is"
278,F3Xm8c1gtRA,Mega Chad,"<a href=""https://www.youtube.com/watch?v=F3Xm8c1gtRA&amp;t=13m30s"">13:30</a>"
279,F3Xm8c1gtRA,donaastor,I literally died when he said &quot;anti what?&quot;
280,F3Xm8c1gtRA,NANI?¨,"I do think video games encourage violence by guys cause there?s almost no women who games and likes violence irl, men like the violence and they think it?s cool, they get inspiration too<br>Like it encourages them TO MAKE violence, there?s always something that will encourage people to do something like for some people, YouTubers for them encourages them to do YouTube because they want to do what the YouTubers are doing online.<br>But I really think it?s a Man problem that they get inspired to be violent because of video games and movies etc ??"
281,F3Xm8c1gtRA,Whatever I make,"<a href=""https://www.youtube.com/watch?v=F3Xm8c1gtRA&amp;t=3m08s"">3:08</a> oops that question didnt age well"
282,F3Xm8c1gtRA,[FLT]RHE-Searcy,??
283,hZg4-AtRVHQ,Swagymicswagger,"<a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m14s"">0:14</a> LOL"
284,hZg4-AtRVHQ,ISK2NDER,We love ANIME!!!
285,hZg4-AtRVHQ,kechupmanofficial,"i dont care if you watch anime, just dont watch caillou"
286,hZg4-AtRVHQ,Ninjakimm,One of rare underated PewDiePie animations .
287,hZg4-AtRVHQ,Joshua RomanCe,&quot;Everything by Jae55555&quot; <br><br>He did pretty well acting out the voices
288,hZg4-AtRVHQ,RAMESH SINGH CHAUTALA,i am a pretty shy guy loll
289,hZg4-AtRVHQ,Dark Crow,Who else is here is 2020 and is like ?????? ??
290,hZg4-AtRVHQ,jayden wilsher,Ain&#39;t wincest a supernatural ship lmao?
291,hZg4-AtRVHQ,toast,<b>sven and deep flashbacks</b>
292,hZg4-AtRVHQ,Emyly's Corner,I thought he was gonna say NI-
293,hZg4-AtRVHQ,Inkaloo,"<a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m11s"">0:11</a> <b>Wheeze Cough</b>"
294,hZg4-AtRVHQ,Rikitiki Baranara,First
295,hZg4-AtRVHQ,Sebu,Don&#39;t Say It...| In Brains FUC* ALL OF YOU I LOVE ANIME
296,hZg4-AtRVHQ,??c Hu?nh,We are pewpiepu(bu?) :v
297,hZg4-AtRVHQ,Dead,Wth?
298,hZg4-AtRVHQ,yon,"<b><a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m22s"">0:22</a></b><b> wHy tHerE iS j”Ergen?</b>"
299,hZg4-AtRVHQ,Adam,Wtf???????
300,hZg4-AtRVHQ,no thing,Koni‡iva
301,hZg4-AtRVHQ,Dhfhh Gughj,??????
302,hZg4-AtRVHQ,Steven Angelo Collini,dead
303,BhkBifP4aiQ,mia mae,Cant stop watching I LIKE DUCK SALTYYYY
304,BhkBifP4aiQ,Baka no Krow,Thats cool.
305,BhkBifP4aiQ,Harold Daniel,Best fanfiction ever 
306,BhkBifP4aiQ,wildanemone,Am I the only one who found this hilarious and freaky?
307,BhkBifP4aiQ,Sketchy Qubox,I just love the plot twists XD
308,BhkBifP4aiQ,Blake Messina,It&#39;s so much better with Cry reading it exactly as it was apparently written. Animation is 100%
309,BhkBifP4aiQ,Gang_bana,haha So funny Pewds :)
310,BhkBifP4aiQ,Maisyn,"Had a bad day today, this changed my mood instantly, thank you guys! &lt;3"
311,BhkBifP4aiQ,MYLEGOSTUFF,Hilarious! I was laughing my ass off! How come you don&#39;t do much videos with Cry much like you used too? I miss you guys doing games together.
312,BhkBifP4aiQ,Daynger,How is there no comments... I think the world broke
313,BhkBifP4aiQ,Mushy Moo,"no words, just laughter (hope i spelled that right) 030 fistbump pewds o(o-o)<del>o o</del>(030)o"
314,BhkBifP4aiQ,mia mae,Cant stop watching I LIKE DUCK SALTYYYY
315,BhkBifP4aiQ,Baka no Krow,Thats cool.
316,BhkBifP4aiQ,Harold Daniel,Best fanfiction ever 
317,BhkBifP4aiQ,wildanemone,Am I the only one who found this hilarious and freaky?
318,BhkBifP4aiQ,Sketchy Qubox,I just love the plot twists XD
319,BhkBifP4aiQ,Blake Messina,It&#39;s so much better with Cry reading it exactly as it was apparently written. Animation is 100%
320,BhkBifP4aiQ,Gang_bana,haha So funny Pewds :)
321,BhkBifP4aiQ,Maisyn,"Had a bad day today, this changed my mood instantly, thank you guys! &lt;3"
322,BhkBifP4aiQ,MYLEGOSTUFF,Hilarious! I was laughing my ass off! How come you don&#39;t do much videos with Cry much like you used too? I miss you guys doing games together.
323,BhkBifP4aiQ,Daynger,How is there no comments... I think the world broke
324,BhkBifP4aiQ,Mushy Moo,"no words, just laughter (hope i spelled that right) 030 fistbump pewds o(o-o)<del>o o</del>(030)o"
325,QPHXSIODfz0,Shen,Revisiting the classics once again ????
326,QPHXSIODfz0,Genesis Osuna,I miss this pewdiepie
327,QPHXSIODfz0,SC4 REACTOR,2013 PLANT
328,QPHXSIODfz0,StoneAF,"Pewds and his intros, &quot;Welcome back to parasoniac/ paranormal.&quot;"
329,QPHXSIODfz0,Yes yes,Day 21 of commenting on every single one of pewds videos. Video count:1073
330,QPHXSIODfz0,Michael Chandra,Whats the name of the song on the piano part ?
331,QPHXSIODfz0,The Harrerei,i scrolled through pewdiepies videos to find the earliest upload
332,QPHXSIODfz0,The Harrerei,i scrolled through pewdiepies videos to find the earlies upload
333,QPHXSIODfz0,brandon modesto,welcome to the last vid
334,QPHXSIODfz0,???,??? ???? ? ?? ?? ?? ??? ??
335,QPHXSIODfz0,hunter Marwan,2020  ???
336,QPHXSIODfz0,stupid,Hi im the future and im back to see the old video of pewdiepie say <br><br><br><br><br>HI
337,QPHXSIODfz0,Alexia,"<a href=""https://www.youtube.com/watch?v=QPHXSIODfz0&amp;t=0m16s"">0:16</a> his reaction after the burp is hilarious"
338,QPHXSIODfz0,James Cordero,Notice me senpai. ??
339,QPHXSIODfz0,El Nano :3,"I&#39;m watch this videos and see below the pewds merchandise and in mine minds think... this man never change, still relevant :3"
340,QPHXSIODfz0,imbel,Ima wear my headphones since this ep cuz its late at night and I don&#39;t wanna wake anybody up ;)
341,QPHXSIODfz0,Sabilaziz21,"that scream tho <a href=""https://www.youtube.com/watch?v=QPHXSIODfz0&amp;t=9m09s"">9:09</a>"
342,QPHXSIODfz0,Ethan Sami,The double back trick... i use jukes like that in dbd but 2019... anyone
343,QPHXSIODfz0,Flame Wolf girl,PewDiePie: Ah that was easy :D<br>Me: <b>wondering what happen next</b> Where is the monster?
344,QPHXSIODfz0,Shihouin,"<a href=""https://www.youtube.com/watch?v=QPHXSIODfz0&amp;t=5m53s"">5:53</a> selena mobile legends"
345,QPHXSIODfz0,Shen,Revisiting the classics once again ????
346,QPHXSIODfz0,Genesis Osuna,I miss this pewdiepie
347,QPHXSIODfz0,SC4 REACTOR,2013 PLANT
348,QPHXSIODfz0,StoneAF,"Pewds and his intros, &quot;Welcome back to parasoniac/ paranormal.&quot;"
349,QPHXSIODfz0,Yes yes,Day 21 of commenting on every single one of pewds videos. Video count:1073
350,QPHXSIODfz0,Michael Chandra,Whats the name of the song on the piano part ?
351,QPHXSIODfz0,The Harrerei,i scrolled through pewdiepies videos to find the earliest upload
352,QPHXSIODfz0,The Harrerei,i scrolled through pewdiepies videos to find the earlies upload
353,QPHXSIODfz0,brandon modesto,welcome to the last vid
354,QPHXSIODfz0,???,??? ???? ? ?? ?? ?? ??? ??
355,QPHXSIODfz0,hunter Marwan,2020  ???
356,QPHXSIODfz0,stupid,Hi im the future and im back to see the old video of pewdiepie say <br><br><br><br><br>HI
357,QPHXSIODfz0,Alexia,"<a href=""https://www.youtube.com/watch?v=QPHXSIODfz0&amp;t=0m16s"">0:16</a> his reaction after the burp is hilarious"
358,QPHXSIODfz0,James Cordero,Notice me senpai. ??
359,QPHXSIODfz0,El Nano :3,"I&#39;m watch this videos and see below the pewds merchandise and in mine minds think... this man never change, still relevant :3"
360,QPHXSIODfz0,imbel,Ima wear my headphones since this ep cuz its late at night and I don&#39;t wanna wake anybody up ;)
361,QPHXSIODfz0,Sabilaziz21,"that scream tho <a href=""https://www.youtube.com/watch?v=QPHXSIODfz0&amp;t=9m09s"">9:09</a>"
362,QPHXSIODfz0,Ethan Sami,The double back trick... i use jukes like that in dbd but 2019... anyone
363,QPHXSIODfz0,Flame Wolf girl,PewDiePie: Ah that was easy :D<br>Me: <b>wondering what happen next</b> Where is the monster?
364,QPHXSIODfz0,Shihouin,"<a href=""https://www.youtube.com/watch?v=QPHXSIODfz0&amp;t=5m53s"">5:53</a> selena mobile legends"
365,QPHXSIODfz0,Shen,Revisiting the classics once again ????
366,QPHXSIODfz0,Genesis Osuna,I miss this pewdiepie
367,QPHXSIODfz0,SC4 REACTOR,2013 PLANT
368,QPHXSIODfz0,StoneAF,"Pewds and his intros, &quot;Welcome back to parasoniac/ paranormal.&quot;"
369,QPHXSIODfz0,Yes yes,Day 21 of commenting on every single one of pewds videos. Video count:1073
370,QPHXSIODfz0,Michael Chandra,Whats the name of the song on the piano part ?
371,QPHXSIODfz0,The Harrerei,i scrolled through pewdiepies videos to find the earliest upload
372,QPHXSIODfz0,The Harrerei,i scrolled through pewdiepies videos to find the earlies upload
373,QPHXSIODfz0,brandon modesto,welcome to the last vid
374,QPHXSIODfz0,???,??? ???? ? ?? ?? ?? ??? ??
375,QPHXSIODfz0,hunter Marwan,2020  ???
376,QPHXSIODfz0,stupid,Hi im the future and im back to see the old video of pewdiepie say <br><br><br><br><br>HI
377,QPHXSIODfz0,Alexia,"<a href=""https://www.youtube.com/watch?v=QPHXSIODfz0&amp;t=0m16s"">0:16</a> his reaction after the burp is hilarious"
378,QPHXSIODfz0,James Cordero,Notice me senpai. ??
379,QPHXSIODfz0,El Nano :3,"I&#39;m watch this videos and see below the pewds merchandise and in mine minds think... this man never change, still relevant :3"
380,QPHXSIODfz0,imbel,Ima wear my headphones since this ep cuz its late at night and I don&#39;t wanna wake anybody up ;)
381,QPHXSIODfz0,Sabilaziz21,"that scream tho <a href=""https://www.youtube.com/watch?v=QPHXSIODfz0&amp;t=9m09s"">9:09</a>"
382,QPHXSIODfz0,Ethan Sami,The double back trick... i use jukes like that in dbd but 2019... anyone
383,QPHXSIODfz0,Flame Wolf girl,PewDiePie: Ah that was easy :D<br>Me: <b>wondering what happen next</b> Where is the monster?
384,QPHXSIODfz0,Shihouin,"<a href=""https://www.youtube.com/watch?v=QPHXSIODfz0&amp;t=5m53s"">5:53</a> selena mobile legends"
385,YSAFr7by81U,SleepySabi,Rewatching in 2023 ????
386,YSAFr7by81U,Laki2Mempuni,i miss it
387,YSAFr7by81U,M Balazs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=21m00s"">21:00</a> the new level of quality gaming"
388,YSAFr7by81U,Leia,"What happened to part 4?  and there is another 1 episode missing, dont remember the number.  missing episodes messes up the whole experience"
389,YSAFr7by81U,Maria K,2022 Still love watching your playthroughs bro
390,YSAFr7by81U,Krisinatorr,The good old days ??
391,YSAFr7by81U,marlyy k,2022????
392,YSAFr7by81U,Amy Waters,Wow this gives me stranger thing vibes
393,YSAFr7by81U,Haley Bennett,This is literally stranger things
394,YSAFr7by81U,Maximus Brights,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=12m05s"">12:05</a> ???? edgar being helpful??"
395,YSAFr7by81U,crystal the temperancexp ?,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=5m08s"">5:08</a> I forgot about that song ??"
396,YSAFr7by81U,BENJAMIN V.,2022?
397,YSAFr7by81U,IGRETRO VODs,"I agree, it?s really stupid she didn?t took the camera guy out"
398,YSAFr7by81U,IGRETRO VODs,I would take money from atm any day
399,YSAFr7by81U,IGRETRO VODs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=10m15s"">10:15</a> wait, so you see them as a couple? That?s not how I see it, she is more like a child, not a woman in my eyes, at least."
400,YSAFr7by81U,neo bodan naega deo keo,Camera guy is always safe :)
401,YSAFr7by81U,Lexi Sauve,Hi
402,YSAFr7by81U,justin purvis,WHY IS THE LAST VID PRIVATE
403,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
404,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
405,YSAFr7by81U,SleepySabi,Rewatching in 2023 ????
406,YSAFr7by81U,Laki2Mempuni,i miss it
407,YSAFr7by81U,M Balazs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=21m00s"">21:00</a> the new level of quality gaming"
408,YSAFr7by81U,Leia,"What happened to part 4?  and there is another 1 episode missing, dont remember the number.  missing episodes messes up the whole experience"
409,YSAFr7by81U,Maria K,2022 Still love watching your playthroughs bro
410,YSAFr7by81U,Krisinatorr,The good old days ??
411,YSAFr7by81U,marlyy k,2022????
412,YSAFr7by81U,Amy Waters,Wow this gives me stranger thing vibes
413,YSAFr7by81U,Haley Bennett,This is literally stranger things
414,YSAFr7by81U,Maximus Brights,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=12m05s"">12:05</a> ???? edgar being helpful??"
415,YSAFr7by81U,crystal the temperancexp ?,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=5m08s"">5:08</a> I forgot about that song ??"
416,YSAFr7by81U,BENJAMIN V.,2022?
417,YSAFr7by81U,IGRETRO VODs,"I agree, it?s really stupid she didn?t took the camera guy out"
418,YSAFr7by81U,IGRETRO VODs,I would take money from atm any day
419,YSAFr7by81U,IGRETRO VODs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=10m15s"">10:15</a> wait, so you see them as a couple? That?s not how I see it, she is more like a child, not a woman in my eyes, at least."
420,YSAFr7by81U,neo bodan naega deo keo,Camera guy is always safe :)
421,YSAFr7by81U,Lexi Sauve,Hi
422,YSAFr7by81U,justin purvis,WHY IS THE LAST VID PRIVATE
423,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
424,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
425,YSAFr7by81U,SleepySabi,Rewatching in 2023 ????
426,YSAFr7by81U,Laki2Mempuni,i miss it
427,YSAFr7by81U,M Balazs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=21m00s"">21:00</a> the new level of quality gaming"
428,YSAFr7by81U,Leia,"What happened to part 4?  and there is another 1 episode missing, dont remember the number.  missing episodes messes up the whole experience"
429,YSAFr7by81U,Maria K,2022 Still love watching your playthroughs bro
430,YSAFr7by81U,Krisinatorr,The good old days ??
431,YSAFr7by81U,marlyy k,2022????
432,YSAFr7by81U,Amy Waters,Wow this gives me stranger thing vibes
433,YSAFr7by81U,Haley Bennett,This is literally stranger things
434,YSAFr7by81U,Maximus Brights,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=12m05s"">12:05</a> ???? edgar being helpful??"
435,YSAFr7by81U,crystal the temperancexp ?,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=5m08s"">5:08</a> I forgot about that song ??"
436,YSAFr7by81U,BENJAMIN V.,2022?
437,YSAFr7by81U,IGRETRO VODs,"I agree, it?s really stupid she didn?t took the camera guy out"
438,YSAFr7by81U,IGRETRO VODs,I would take money from atm any day
439,YSAFr7by81U,IGRETRO VODs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=10m15s"">10:15</a> wait, so you see them as a couple? That?s not how I see it, she is more like a child, not a woman in my eyes, at least."
440,YSAFr7by81U,neo bodan naega deo keo,Camera guy is always safe :)
441,YSAFr7by81U,Lexi Sauve,Hi
442,YSAFr7by81U,justin purvis,WHY IS THE LAST VID PRIVATE
443,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
444,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
445,YSAFr7by81U,SleepySabi,Rewatching in 2023 ????
446,YSAFr7by81U,Laki2Mempuni,i miss it
447,YSAFr7by81U,M Balazs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=21m00s"">21:00</a> the new level of quality gaming"
448,YSAFr7by81U,Leia,"What happened to part 4?  and there is another 1 episode missing, dont remember the number.  missing episodes messes up the whole experience"
449,YSAFr7by81U,Maria K,2022 Still love watching your playthroughs bro
450,YSAFr7by81U,Krisinatorr,The good old days ??
451,YSAFr7by81U,marlyy k,2022????
452,YSAFr7by81U,Amy Waters,Wow this gives me stranger thing vibes
453,YSAFr7by81U,Haley Bennett,This is literally stranger things
454,YSAFr7by81U,Maximus Brights,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=12m05s"">12:05</a> ???? edgar being helpful??"
455,YSAFr7by81U,crystal the temperancexp ?,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=5m08s"">5:08</a> I forgot about that song ??"
456,YSAFr7by81U,BENJAMIN V.,2022?
457,YSAFr7by81U,IGRETRO VODs,"I agree, it?s really stupid she didn?t took the camera guy out"
458,YSAFr7by81U,IGRETRO VODs,I would take money from atm any day
459,YSAFr7by81U,IGRETRO VODs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=10m15s"">10:15</a> wait, so you see them as a couple? That?s not how I see it, she is more like a child, not a woman in my eyes, at least."
460,YSAFr7by81U,neo bodan naega deo keo,Camera guy is always safe :)
461,YSAFr7by81U,Lexi Sauve,Hi
462,YSAFr7by81U,justin purvis,WHY IS THE LAST VID PRIVATE
463,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
464,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
465,PT5qFiBr7Rk,Cola coco,This is basically The Forest but with Kawaii Sharks instead of naked Villagers
466,PT5qFiBr7Rk,Burnie Boy,ADHD Shark!!!
467,PT5qFiBr7Rk,Selena,SHANON!!! Mr CRAB!!<br>I love you so much Pewds you always make my day when I&#39;m down or stressed!! <br>Keep up the amazing and hilarious videos ??????<br>Brofist??<br><br>Selena
468,PT5qFiBr7Rk,Ivy Hanf,Poods you&#39;re my hero I love you Brofist ??
469,PT5qFiBr7Rk,mir,shannon is so majestic and amazing
470,PT5qFiBr7Rk,Natalia K.,"Poods, you are really into that gaming. You&#39;re doing a great job. :)<br>Brofist from DEUTSCHLAND ????"
471,PT5qFiBr7Rk,bebe east,love the vid poods! as always 
472,PT5qFiBr7Rk,Cl‚ment Couadou,"Pewds, do you think Harry is hairy?"
473,PT5qFiBr7Rk,Cola coco,This is basically The Forest but with Kawaii Sharks instead of naked Villagers
474,PT5qFiBr7Rk,Burnie Boy,ADHD Shark!!!
475,PT5qFiBr7Rk,Selena,SHANON!!! Mr CRAB!!<br>I love you so much Pewds you always make my day when I&#39;m down or stressed!! <br>Keep up the amazing and hilarious videos ??????<br>Brofist??<br><br>Selena
476,PT5qFiBr7Rk,Ivy Hanf,Poods you&#39;re my hero I love you Brofist ??
477,PT5qFiBr7Rk,mir,shannon is so majestic and amazing
478,PT5qFiBr7Rk,Natalia K.,"Poods, you are really into that gaming. You&#39;re doing a great job. :)<br>Brofist from DEUTSCHLAND ????"
479,PT5qFiBr7Rk,bebe east,love the vid poods! as always 
480,PT5qFiBr7Rk,Cl‚ment Couadou,"Pewds, do you think Harry is hairy?"
481,PT5qFiBr7Rk,Cola coco,This is basically The Forest but with Kawaii Sharks instead of naked Villagers
482,PT5qFiBr7Rk,Burnie Boy,ADHD Shark!!!
483,PT5qFiBr7Rk,Selena,SHANON!!! Mr CRAB!!<br>I love you so much Pewds you always make my day when I&#39;m down or stressed!! <br>Keep up the amazing and hilarious videos ??????<br>Brofist??<br><br>Selena
484,PT5qFiBr7Rk,Ivy Hanf,Poods you&#39;re my hero I love you Brofist ??
485,PT5qFiBr7Rk,mir,shannon is so majestic and amazing
486,PT5qFiBr7Rk,Natalia K.,"Poods, you are really into that gaming. You&#39;re doing a great job. :)<br>Brofist from DEUTSCHLAND ????"
487,PT5qFiBr7Rk,bebe east,love the vid poods! as always 
488,PT5qFiBr7Rk,Cl‚ment Couadou,"Pewds, do you think Harry is hairy?"
489,PT5qFiBr7Rk,Cola coco,This is basically The Forest but with Kawaii Sharks instead of naked Villagers
490,PT5qFiBr7Rk,Burnie Boy,ADHD Shark!!!
491,PT5qFiBr7Rk,Selena,SHANON!!! Mr CRAB!!<br>I love you so much Pewds you always make my day when I&#39;m down or stressed!! <br>Keep up the amazing and hilarious videos ??????<br>Brofist??<br><br>Selena
492,PT5qFiBr7Rk,Ivy Hanf,Poods you&#39;re my hero I love you Brofist ??
493,PT5qFiBr7Rk,mir,shannon is so majestic and amazing
494,PT5qFiBr7Rk,Natalia K.,"Poods, you are really into that gaming. You&#39;re doing a great job. :)<br>Brofist from DEUTSCHLAND ????"
495,PT5qFiBr7Rk,bebe east,love the vid poods! as always 
496,PT5qFiBr7Rk,Cl‚ment Couadou,"Pewds, do you think Harry is hairy?"
497,PT5qFiBr7Rk,Cola coco,This is basically The Forest but with Kawaii Sharks instead of naked Villagers
498,PT5qFiBr7Rk,Burnie Boy,ADHD Shark!!!
499,PT5qFiBr7Rk,Selena,SHANON!!! Mr CRAB!!<br>I love you so much Pewds you always make my day when I&#39;m down or stressed!! <br>Keep up the amazing and hilarious videos ??????<br>Brofist??<br><br>Selena
500,PT5qFiBr7Rk,Ivy Hanf,Poods you&#39;re my hero I love you Brofist ??
501,PT5qFiBr7Rk,mir,shannon is so majestic and amazing
502,PT5qFiBr7Rk,Natalia K.,"Poods, you are really into that gaming. You&#39;re doing a great job. :)<br>Brofist from DEUTSCHLAND ????"
503,PT5qFiBr7Rk,bebe east,love the vid poods! as always 
504,PT5qFiBr7Rk,Cl‚ment Couadou,"Pewds, do you think Harry is hairy?"
505,hZg4-AtRVHQ,Swagymicswagger,"<a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m14s"">0:14</a> LOL"
506,hZg4-AtRVHQ,ISK2NDER,We love ANIME!!!
507,hZg4-AtRVHQ,kechupmanofficial,"i dont care if you watch anime, just dont watch caillou"
508,hZg4-AtRVHQ,Ninjakimm,One of rare underated PewDiePie animations .
509,hZg4-AtRVHQ,Joshua RomanCe,&quot;Everything by Jae55555&quot; <br><br>He did pretty well acting out the voices
510,hZg4-AtRVHQ,RAMESH SINGH CHAUTALA,i am a pretty shy guy loll
511,hZg4-AtRVHQ,Dark Crow,Who else is here is 2020 and is like ?????? ??
512,hZg4-AtRVHQ,jayden wilsher,Ain&#39;t wincest a supernatural ship lmao?
513,hZg4-AtRVHQ,toast,<b>sven and deep flashbacks</b>
514,hZg4-AtRVHQ,Emyly's Corner,I thought he was gonna say NI-
515,hZg4-AtRVHQ,Inkaloo,"<a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m11s"">0:11</a> <b>Wheeze Cough</b>"
516,hZg4-AtRVHQ,Rikitiki Baranara,First
517,hZg4-AtRVHQ,Sebu,Don&#39;t Say It...| In Brains FUC* ALL OF YOU I LOVE ANIME
518,hZg4-AtRVHQ,??c Hu?nh,We are pewpiepu(bu?) :v
519,hZg4-AtRVHQ,Dead,Wth?
